2015-07-01,43
2015-07-02,48
2015-07-03,76
2015-07-04,59
2015-07-05,45
2015-07-06,44
2015-07-07,45
2015-07-08,42
2015-07-09,40
2015-07-10,37
2015-07-11,40
2015-07-12,38
2015-07-13,66
2015-07-14,97
2015-07-15,88
2015-07-16,80
2015-07-17,85
2015-07-18,67
2015-07-19,78
2015-07-20,64
2015-07-21,28
2015-07-22,41
2015-07-23,39
2015-07-24,39
2015-07-25,44
2015-07-26,51
2015-07-27,47
2015-07-28,45
2015-07-29,47
2015-07-30,35
2015-07-31,45
2015-08-01,55
2015-08-02,65
2015-08-03,58
2015-08-04,59
2015-08-05,70
2015-08-06,65
2015-08-07,61
2015-08-08,44
2015-08-09,30
2015-08-10,36
2015-08-11,37
2015-08-12,53
2015-08-13,81
2015-08-14,71
2015-08-15,63
2015-08-16,36
2015-08-17,57
2015-08-18,81
2015-08-19,73
2015-08-20,50
2015-08-21,44
2015-08-22,41
2015-08-23,34
2015-08-24,38
2015-08-25,60
2015-08-26,71
2015-08-27,82
2015-08-28,99
2015-08-29,53
2015-08-30,66
2015-08-31,73
2015-09-01,71
2015-09-02,58
2015-09-03,48
2015-09-04,37
2015-09-05,49
2015-09-06,36
2015-09-07,54
2015-09-08,55
2015-09-09,54
2015-09-10,58
2015-09-11,69
2015-09-12,71
2015-09-13,59
2015-09-14,55
2015-09-15,32
2015-09-16,46
2015-09-17,52
2015-09-18,81
2015-09-19,84
2015-09-20,42
2015-09-21,36
2015-09-22,44
2015-09-23,46
2015-09-24,50
2015-09-25,57
2015-09-26,60
2015-09-27,73
2015-09-28,65
2015-09-29,44
2015-09-30,40
2015-10-01,43
2015-10-02,76
2015-10-03,77
2015-10-04,72
2015-10-05,70
2015-10-06,64
2015-10-07,57
2015-10-08,42
2015-10-09,44
2015-10-10,75
2015-10-11,87
2015-10-12,85
2015-10-13,93
2015-10-14,104
2015-10-15,117
2015-10-16,103
2015-10-17,90
2015-10-18,63
2015-10-19,64
2015-10-20,92
2015-10-21,90
2015-10-22,80
2015-10-23,95
2015-10-24,107
2015-10-25,87
2015-10-26,101
2015-10-27,76
2015-10-28,88
2015-10-29,90
2015-10-30,54
2015-10-31,56
2015-11-01,41
2015-11-02,73
2015-11-03,98
2015-11-04,95
2015-11-05,68
2015-11-06,71
2015-11-07,70
2015-11-08,55
2015-11-09,53
2015-11-10,61
2015-11-11,64
2015-11-12,49
2015-11-13,33
2015-11-14,46
2015-11-15,65
2015-11-16,63
2015-11-17,43
2015-11-18,37
2015-11-19,56
2015-11-20,67
2015-11-21,42
2015-11-22,62
2015-11-23,63
2015-11-24,42
2015-11-25,29
2015-11-26,36
2015-11-27,52
2015-11-28,64
2015-11-29,62
2015-11-30,65
2015-12-01,67
2015-12-02,46
2015-12-03,53
2015-12-04,61
2015-12-05,46
2015-12-06,25
2015-12-07,40
2015-12-08,60
2015-12-09,48
2015-12-10,44
2015-12-11,70
2015-12-12,87
2015-12-13,75
2015-12-14,49
2015-12-15,74
2015-12-16,70
2015-12-17,50
2015-12-18,61
2015-12-19,78
2015-12-20,83
2015-12-21,94
2015-12-22,68
2015-12-23,46
2015-12-24,42
2015-12-25,30
2015-12-26,53
2015-12-27,64
2015-12-28,84
2015-12-29,81
2015-12-30,94
2015-12-31,85
2016-01-01,121
2016-01-02,133
2016-01-03,111
2016-01-04,92
2016-01-05,65
2016-01-06,36
2016-01-07,56
2016-01-08,59
2016-01-09,70
2016-01-10,59
2016-01-11,54
2016-01-12,44
2016-01-13,60
2016-01-14,59
2016-01-15,61
2016-01-16,69
2016-01-17,58
2016-01-18,73
2016-01-19,125
2016-01-20,90
2016-01-21,47
2016-01-22,31
2016-01-23,52
2016-01-24,65
2016-01-25,70
2016-01-26,78
2016-01-27,68
2016-01-28,49
2016-01-29,37
2016-01-30,44
2016-01-31,55
2016-02-01,41
2016-02-02,70
2016-02-03,84
2016-02-04,90
2016-02-05,79
2016-02-06,99
2016-02-07,116
2016-02-08,294
2016-02-09,106
2016-02-10,68
2016-02-11,56
2016-02-12,51
2016-02-13,45
2016-02-14,36
2016-02-15,47
2016-02-16,57
2016-02-17,54
2016-02-18,65
2016-02-19,83
2016-02-20,95
2016-02-21,116
2016-02-22,55
2016-02-23,49
2016-02-24,92
2016-02-25,100
2016-02-26,62
2016-02-27,59
2016-02-28,70
2016-02-29,90
2016-03-01,88
2016-03-02,99
2016-03-03,90
2016-03-04,76
2016-03-05,77
2016-03-06,63
2016-03-07,80
2016-03-08,83
2016-03-09,31
2016-03-10,32
2016-03-11,56
